concept:languageofuniversity	[-8.833081218423951e-07, 0.014443742287394467, -0.16855554604002046, 0.1830000835676727, -0.15411092847183527, 0.0013363556962189276, 8.148848637792013e-08, -9.615563129758089e-06, 0.16866121366202816, -0.013117887019996506, -0.014434920467481424, 0.16733544639445755, -0.0013364291837303758, -0.0013258488239973939, 0.1685547442329897, 9.615631118044774e-06, 0.15400437829708113, 0.1831058399928662, -0.16844996141665966, -0.16844899738057598, -0.00131704294550184, 0.15289162981121027, -6.793591716662829e-11, -9.697113302396159e-06, -0.16855643016457175, -0.18310671529249867, -0.0012201899645790928, -0.001220181956780865, -0.014338067343811614, 8.840508929514022e-07, 0.0013364211758302156, 0.15400349492732596, 0.014454314699809137, -0.0012201084760977115, -0.00131712368606782, -0.001219307336961403, -0.16867179400979948, -6.302082676045906e-12, 0.16711255944050088, 0.014444618261395847, -0.014454323456154373, -0.16855643016462524, 8.83308127344142e-07, -0.00010743421935661867, -0.1685652366550105, 0.014338068092251676, 0.1685555459783337, 0.00010646942904447402, 0.0014332829137268387, -9.56782454875763e-07, 0.0013266585771880993, -0.013117084452398248, 0.00010566686091443696, 0.015761579779985737, 0.01311780478301667, -0.16866298032730148, 0.01444461826192161, 8.832955121565826e-07, 0.014444617580783296, 0.014338076168671396, 0.014444618261336497, 0.1685556362917873, 0.16854584173529083, -0.16867179483195796, -0.014454233211843021, -0.1685554733147606, 0.014444618261288993, 0.16865231034160325, -0.00010743347773778881, 9.61562476307796e-06, 0.0012104855171024154, 9.7785401500086e-06, -0.15411005317099052, 9.697193262830341e-06, -0.16988316214821705, -0.001210484837176386, 0.0013364291768546423, 0.16844987192032754, -0.00010566686096840649, 0.15410123127794542, 0.014347765212489285, -0.01577135038079906, 0.014454315448882349, -0.01444469988570008, 8.073941316752355e-08, 8.874789197474697e-08, -0.16998971307262864, -0.0013363476883677498, -0.1541118125838414, -0.013012219478469509, -0.00010662364961853934, 8.074629492660594e-08, 0.16866209771182178, 0.16855554679481655, 0.15411084697710636, -0.16733529142533596, 0.001432398925045845, -0.0013364299259273288, 0.15411092847184032, 0.00010567562356829561]
concept:sportschoolincountry_inv	[-0.1708314726195362, -0.1708299190130358, -0.17082822331481548, 0.00020513056103231222, -0.0019282319799613916, 0.0021131728508137493, -0.0019249825043989688, -0.0019266770322121742, 0.00018650668725870803, 0.17082836544174843, 0.0019439171032442411, -0.00018649346045729356, -0.0019251115558449662, -0.17084871253573794, 1.7748128514591743e-11, -0.19223838375054828, 1.8947521106105963e-05, -0.023316362487677864, -0.0001863251687668513, -0.025261665943894073, -0.16890308561018996, -0.16871550300954322, -0.17273765092101515, -0.025261976513849482, -1.5401265595499014e-07, -0.17082976382997064, -1.8637118325186012e-05, -0.0019282329967081075, -1.3055981666020787e-08, 0.00018633824233006807, -0.00020512937140352091, -0.16890322775456942, -0.00018477157825770718, 0.023333575072076236, 0.17083147380740987, -0.17084869708802128, -0.0017403268883168848, -0.17062634188752976, -0.17275660913451849, -0.001928230621115122, 0.0019266794078051691, 0.0019251246486294141, -0.00018478463599446148, -1.880539417314907e-05, -1.7568900467206225e-12, 1.203713963194137e-09, 0.0021114616838980513, -0.0019266651465048325, 0.16890480749048173, 0.17084869827589302, 0.0021114628735289004, -0.17064356771455938, -0.17083147378981078, -0.0019282317915403678, 1.5520051193434718e-07, 0.17083007423129792, -1.5547767908943213e-06, 0.0019251115574512002, -0.02331479582680202, 0.0001847848242664794, -1.879350846606339e-05, 0.0019251127437009265, -1.5502969028929385e-07, 1.1878736935365506e-09, 0.02329757137593416, -0.0019266913112625645, 0.023316195402913985, -0.001928231638012636, -0.1708299202185087, -0.17101627034672715, 0.17082836544189908, -0.023502688844316767, 1.8805392400194878e-05, -0.001926678390907361, -0.02522424958016172, -0.17082991901301972, -1.5399503901381985e-07, 0.0019265218158420949, 0.00018477175244438254, 0.02333512985059176, -1.5079811690605684e-13, -0.00018478467089148043, 0.17084715776056933, -0.170829905958797, -0.14944009161921076, -0.00018633824232991634, -0.17257024474692045, -0.17081128191231, -0.00018635131609197192, -0.1708486982582779, -0.00018635131575823793, 0.17082835253897832, -0.17275659723327078, 1.8779243500826125e-05, 1.3984058394424143e-06, -0.17083162900616314, 0.0019078859012468033, 0.0001847834657075438, -0.023129858348590694, 0.17275816391320142]
concept:cityliesonriver_inv	[-0.21999901721491327, 0.02022405883259443, 0.00017122183265014948, -1.9446752739549646e-07, -1.8238403490603316e-05, -0.0019691220197204937, -0.2219532695625277, 1.0464291752749719e-11, -0.0019892561697912605, -1.73710039914545e-09, 0.24236510780221268, -0.00017120496946077083, -0.020602979304899738, -0.0019525510581172227, 0.20170907814898464, 0.22390415491574567, -1.9445717113241382e-07, -0.0019708233100756874, -0.001969122163618083, 0.22373124865591945, -0.020413324747055733, -2.1119717456101634e-07, 0.022176838351805, -0.020431759189366683, 0.0001894603487327964, 0.22174390497281132, 0.0019706119792478167, 0.22212279355794926, 0.22195160359153385, -0.022194883892195736, -0.02043193519025576, 0.00020789308633942886, 0.0019708048537936344, 0.20133038589166027, 0.020224075850268995, -1.823851608166125e-05, -0.002161934103124932, 1.6841592535550173e-06, -2.111974279503445e-07, 0.00017120656158230852, 1.8043925387831843e-05, 0.20153973496611396, 0.22195327102220902, 0.22195160372493386, 0.001970787980148367, 1.825511220822431e-05, 1.539315375408608e-08, -0.0019708080399873738, -0.22392072573515817, 0.00018944337296174826, -0.02041332473561105, 1.7773810045174318e-07, 0.0019708081839948646, -0.02041522036019337, 1.727592607135602e-09, -0.020415203497013354, -1.8253663124112244e-05, 1.6863068869014324e-08, 1.8238259625294673e-05, 0.22195327274883253, 1.687270726137808e-08, 0.001987343682976087, 1.928745458421726e-07, 0.00018775906776259346, 0.2237329483541519, -0.020411834908514667, -1.6842937647981246e-06, 1.5930905799778084e-09, 0.22195158672833323, 0.001969120693693481, 0.0021619341032473763, -1.8255245738929816e-05, 0.020225777131117617, -0.00018946022663506764, 0.0019691220081646914, -9.587174847604129e-13, 0.00197247386697383, 0.00018944336248609674, 1.930079561982212e-07, -1.6842937545718704e-06, 0.001970808163044695, 0.01844272962051228, 0.00018774061245060522, -0.02043007331299505, -0.020224074114138908, 0.020431968915667384, -1.6842937533521125e-06, -0.020602964169312343, 0.020224075707341707, -0.001969122142664488, -0.0204135192042176, -1.144469382457371e-11, 1.6844177797400717e-06, 0.22195328800736522, -0.24236510605463785, -0.24238334285457264, -1.8434452806165427e-05, -0.02238600994390904, 0.02041351906021138, -0.02041351934628697]
concept:headquarteredin_inv	[-0.16503758754873862, -0.01698716759485561, 1.582811273936886e-07, -1.717321488785225e-06, -0.16503774731041315, -0.017009983609002306, 0.018907798941809422, 0.1631577387115555, -0.016814316696403597, 1.7015534597217997e-06, 1.0302070689061012e-11, -0.16484362197155705, 0.16523201619225136, 0.0018817257879938756, -0.0170082493022864, 0.1652318564304614, 0.017008266538461745, 0.16501820728616834, 0.0001923907903443704, 0.16484535662856697, -1.5964089005450571e-07, 0.16503946586856602, 0.16503774718951533, -0.0018604673243964307, -0.16523187228762407, -0.017202374410596893, 0.017008266417665313, 0.0018800085987573539, -0.0018800085977180806, 0.0018817257993351277, -0.1668965142106571, 1.0302153141979101e-11, -0.16691775703629919, 0.18224010721026135, 0.01700670737930018, 1.608897502607007e-07, 0.16505884452356118, 0.01700810677687742, -0.1650147727733433, -0.16503774706966678, -0.1650166639943701, -1.7159525846701554e-06, 1.7186801008613774e-06, 1.9541152411756245e-05, -0.0018800084778584814, -0.16523355674528395, -0.017008267776174132, 1.378167947775662e-09, -1.0944414650563822e-10, -0.00019410924115051935, 0.1648436535657373, 0.00019237768151883416, -0.016985292011693062, -0.16503790819921638, 0.16503757180132692, -0.18204583958769077, 0.017202534050344442, 0.00019393397164907088, 1.4887749277850943e-09, -2.295866876026189e-05, -0.16503602987726929, -0.16523201607135135, 0.00019412521785706216, -0.017027646570586922, 1.718679050539461e-06, 1.7174310342297213e-06, 0.0001939510879749565, -0.00019410925135033926, 0.001881725789042246, -0.001881725679485478, 0.1650394645110143, -0.00019410948074738494, 0.16315789836264652, 0.16501838267426558, -0.017008266427877217, 0.0020758508871519823, -0.017006547737565297, -0.016986994945442795, -0.0018782911666607367, -0.16505900428418638, -0.017202232004831054, 0.0018782911667740085, -0.165036031126344, 0.0018799928503975257, -0.017009839835371587, 0.16691777140448247, 1.5963973862698892e-07, 0.0002155262059153348, 0.1650377472990627, 0.16505900416436023, -0.16691775703733633, 0.0019010915531521083, -1.717310238634238e-06, 1.0492958355869914e-12, 0.1650377629472413, 1.7171902868527572e-06, 0.16501665098468463, -0.017031256461399413, 0.01700655047539479, -2.1415356252694473e-05]
concept:hasspouse_inv	[-0.0001264069352464642, 0.0197416595042982, 0.018322128085795805, -0.018322013844278784, -0.21537791962203595, -0.21536647677172543, 0.01844865380562126, -0.00012767391746830472, -1.0123794921865982e-10, 0.00012640810497781222, -1.1530216631337079e-07, -0.21522596703462224, 1.1505188586856052e-06, -0.00012767390707342293, 0.0014195422159831513, 0.21381928436316278, -0.001545823060972085, 0.0014195315188853213, -0.01688986651430041, -0.016915319397984116, -0.001545951362530512, -0.0014195184997924347, -0.00012778920847436148, -0.018448422041801894, 0.2138065519893302, 0.0012931341188488718, -1.2834759984480778e-05, -0.19704308172433518, -0.0014335286635642004, 0.018309408728517457, 0.01832327966538613, 0.018195733107445877, 1.1705033899236155e-09, -0.21523753694399697, 1.1530224205271732e-07, 0.21525152338303105, -0.018322129155985484, 0.0001275585139902384, 0.017030272905996752, -0.018323278603894422, 0.001420796178105473, -0.0014194137846364465, 0.21523891827674096, 0.01819573299829579, -0.19833631937820656, 0.00012629279404310727, 0.19549715511710147, 1.1540262433490612e-07, -0.2335609309514406, 0.01833473436266445, -0.016903865871208498, -0.01690259772717604, 0.00012640809627919786, -0.018334849765308567, -0.2152389064099888, 0.2166456008554278, 0.2152388028637963, 0.0014182633860129281, -0.0014194150555353095, 0.0014182762944176764, 0.00012629163215603284, 0.21653191325952853, 0.21522608243717078, -0.21678336020574077, -0.01690260015049738, 0.21380643658570045, -0.018309408737982164, -1.271935735355049e-05, 0.00012514226656219185, -0.00012640915700542452, -1.2721779744020544e-05, 1.2720508921028446e-05, 0.19690268727908516, -0.19692940599249187, -0.018448525485134794, 0.0014207960776408083, 1.1530223545733646e-07, 0.001419529297203331, -0.018322117388849035, 0.0014181491350325752, -0.01830942059527086, -0.001419645650699843, 0.0014195422055183846, 0.0014195433752557426, 0.01688987953085459, 0.018323393907060746, 0.0014182656986329975, -1.0039552074314954e-10, 0.00012652339860301178, -0.01974027838187305, -0.0015446726424963148, 0.01690259887952937, 1.2720418003392603e-05, 0.01974165844371694, 0.0001265234997652097, -0.00012639623907349315, -0.21665833206145324, -0.01844980200233993, -0.0015459264964553822, 1.2720519309876431e-05]
concept:subpartof_inv	[1.584582972040082e-06, -0.1849624178430586, 0.0001498573937351457, 0.18496065356583757, -0.0016964025631874945, -0.16888847142903277, 0.00014829286152510352, -0.00016569825543992703, -0.017639495611914423, 0.18496081571319478, 0.017786188072158364, 0.0017153867504891987, 0.18494341421233731, -0.00016567625139523082, -0.00014827687361050292, 1.741944754802801e-05, -2.0949266161031502e-10, -0.0001480950528579491, -0.1671748275402985, 0.0017138262640535803, -0.2044606679381202, 0.18496065552079746, -0.001712221798212584, 0.20274700399655754, 0.017784605634841338, 1.742157419831928e-05, -0.001862279129182826, -1.953249729723093e-09, 0.00016551624419779007, -0.20259874872889083, 0.0001466924811282, -0.017786188281633367, -0.0017138220107180578, 0.017787770547448446, -0.18496083753034315, 1.8857383209698454e-10, -0.1851090904618514, 1.5625770480112838e-06, 0.16732310247942755, -1.800560784529865e-07, -0.0017154085467706109, 0.18496243789177186, 0.18324701124920253, -0.18324544884384336, 0.01778460563483954, -0.01776858665305338, 0.1671730652201345, -0.001713824135487004, 0.0001308535764893007, 0.00014985932991514627, 0.16531254841130233, -1.93617999030334e-09, 1.760143790570039e-05, 0.18496083364090152, -1.7419254974791244e-05, 0.0001482749374326688, -0.017934461073412636, -0.0179503038921761, -1.849054069787639e-13, 0.0018605166166151938, 0.1851106929691202, -0.00014809488135403097, -0.00014827512792026004, 1.7290282933657528e-14, 0.16717624978160586, 0.16717306521820327, 0.1849608157150916, -0.0017138439957580121, 0.0001467123413988385, -1.658183309848985e-13, 0.01763791313492627, -0.00014827493761739965, -0.00014809296604298094, -2.1456343340182224e-09, 1.8481300047852464e-16, -0.01778458558409627, -0.16717306504671828, -0.00016569630045737006, 0.019648307214825834, -1.8481300047852464e-16, -0.019498411846049234, 0.16531096595291236, 1.5824373188038007e-06, -0.18496065551928595, -2.0219568991242144e-13, -1.800558933833013e-07, -2.094752070491587e-10, -1.7454561156305104e-16, -0.0017314255544245453, -0.1832454309193982, -0.0017154065897081376, -0.0001657142435183438, 0.0016965828116366705, -0.0017138441843489497, 0.18324861375646959, 0.0017140061087580266, 0.18652638477513264, -0.2027294222284176, -1.7924092599006667e-08, 1.742331798835598e-05]
concept:objectpartofobject	[0.00014415197165131873, -1.17108190487634e-05, 0.015348243038638475, 0.015360058229664712, -0.18788831008257167, -0.0014490842107104905, 0.00013124838167790365, 0.015347161307737495, -0.015360145776266649, -0.015360065630601511, -0.1709479206116554, 0.0014490848860247698, -0.18657166640172249, -9.928866960121709e-07, -0.18643942637781527, -0.18643941834924058, -0.18788840570638454, -9.928916484985393e-07, -0.00013133660410159575, 0.20181118739790752, 0.015360056878532476, -0.17107827228974848, 0.0014480919412999899, -0.18643832923121187, -0.1864383378623073, -0.0015805331519266454, 0.01391106958428169, 0.1865706587176571, -0.16964200282879857, 0.013909980398356116, 0.01391197424360111, -0.00013134524504663104, 0.0001313533173571307, 0.015370879805101526, 0.0014490922245296014, 0.00011853721595185536, -0.18645122547282159, -0.0014491804518508243, 0.0014490929047963775, 0.015360161813713025, 0.20179838678510978, -0.0013294585427305482, -9.624113996121411e-08, 0.1864511373084862, -0.00013124832369063727, 0.013909980513970372, -0.18499023790719782, 0.0001313445653388812, -0.015228712989062294, -0.18643931415181533, 8.960228697661281e-07, -0.18642750636323105, 0.0001431597651667129, -0.18788840638174545, 0.1864394263733195, -0.001449172438087083, -0.00013134400008170597, -0.016809245464668165, 0.015228817185937715, 0.015348330638819596, -0.0001430715378454901, -0.17095973445650187, 0.0014608999654384914, -0.015360058171128054, -0.0001441520296850956, 0.18630797687290696, -0.001329459106478058, 0.184989245637833, 0.015228712255211357, -0.00014315976025998153, -0.01534823440263208, -0.18788741343211468, 9.92881743939781e-07, 0.0014500765381636376, 9.928915973308021e-07, 0.0014382613432324671, -0.17107826427052014, -0.01537286496065783, 9.629867048517694e-08, -1.1815759726200722e-05, 9.842457467646338e-07, 1.1823151215058685e-05, 9.922694151268406e-07, 0.0015804295088938025, 0.17107926456411185, 0.000130344339634712, -8.023673433442968e-09, -0.01667779714123614, 0.1864521301946836, 0.015359064672104067, -0.015372969220570682, -0.015348243092217979, -0.015491402176614301, 0.01390998909689169, -6.172762694704496e-10, -0.18630896174088207, -0.2018003725584972, -0.015228616689837772, -1.1823214146024754e-05, -0.015349226662141861]
concept:musicgenressuchasmusicgenres_inv	[-0.01706250825232986, 1.195640736270077e-05, -0.018494247358201783, -5.920548946130471e-12, 0.0014319068885290645, -0.0015531213226527207, 0.19713688059214607, -0.00012023866081874007, 0.21395663231686918, -0.018494335597134336, -0.018494335597134336, 0.2139457241272882, -0.17864140137811937, -0.19845936964861588, -0.01694103860867628, 0.18019575380967348, -1.1867431426281005e-05, -0.19545033314710955, -0.016819921726340368, -1.1949253373410542e-05, 0.0013117644832167249, -0.198568803402715, -4.283849426067426e-14, 0.018384998786285085, 9.67872356506433e-07, 0.19832611136402617, 0.01837312987233439, -0.0169421893667494, 1.195708870370244e-05, 7.900377587093814e-09, 0.19558253604965709, 0.0014329702148621988, -0.1954612255586817, -8.041091860992757e-08, 0.018372953392197928, -0.0014318266101605427, 0.0014319155910144869, 1.195715967876471e-05, -0.1970144343737359, 0.19558358345990626, 0.0001213018658636513, 1.090098194267304e-05, 0.00012120579168969883, 0.0014308673136523623, -0.19558358359145422, -0.21539944172994846, -1.0632000921163471e-06, 0.01825280296478063, 1.056112210431464e-06, -0.0014309398956471077, -8.898132863457384e-08, 1.0474102461797652e-06, -0.19700249516781132, 1.055298790171445e-06, 0.0014319147830789212, -0.01706250035743372, -0.21383533908685531, 0.018494334928505538, 0.018361173453219803, -0.0183849980506809, -0.17852011529564954, -0.001553120646661161, 0.0014199585028283133, -0.19701540939911813, 0.19701444301064594, 1.310001737038071e-05, 0.0014199663321985206, -0.2155099229657151, 0.0001212939710102395, 0.19557268323080862, 7.219475436652986e-09, 0.00012138301831416896, 0.016929090024806352, -0.0014308673737469283, -0.0014438633673448755, 0.00012129397736992403, 0.21538845177308716, -0.018252803031320458, 0.0001332503841654112, 0.19832611925896937, 0.0014319147830325065, -0.018372945496769776, 8.824033585535731e-08, -0.19844740533551866, -0.0014318266096788968, 0.00013325038421150879, 1.0901041551076203e-05, 0.01849538314528782, 9.750317380552163e-07, -4.2477587875532e-14, -0.0015532963198289283, 0.001553119845085608, 6.057617910240365e-11, -0.01837304952650526, -1.1444186002592911e-06, -0.0014308515902603154, 0.00012226116833904686, -1.1956413236813095e-05, -0.018384997303321535, -1.2044587037093752e-05]
concept:plantrepresentemotion_inv	[-0.19283667466266277, -0.00017571851031765296, 0.019732356974458253, 0.0018479338779452089, -0.00019357787316479257, -0.0018460705852325898, -0.18914265396260144, 0.000175900634086457, -0.01975039792448958, 0.0197146779224734, -1.7844739339262305e-05, 0.0001759007768798911, 0.0197505654047832, 0.19099058800101187, 1.79071014926438e-10, -0.00017572030508334157, 0.0001935793102573295, 0.019750399558792004, 0.0215808362935697, -0.0018481158230865796, -0.19100844882131401, 0.017884422917675488, -0.00017553676217604397, -0.21072109761659072, -0.00017774785059344097, 0.19098855885774035, 2.2953350511928427e-12, 0.19099057195859678, 0.019732722283618782, 0.001848131865480684, -0.01971485984966305, 0.002023850733494622, -0.19100844718499807, -1.963716053921178e-07, -0.0016725790608664202, 0.019906210591810542, -0.00017590043711001994, -0.19097290752803894, 2.0289825750072607e-06, -0.0197503995429002, -0.00017555282275313357, -0.1908148532716924, 0.0018481318652450625, -1.7844739336908638e-05, -1.788373656832201e-10, -0.0018460705829580456, -0.19116629062963447, -0.18912462747512276, 0.17143579712898194, 1.8354290730819092e-07, 0.0, -0.0018501608482659946, -0.21070526595772213, 0.002023834672940677, 1.7883738688743493e-10, -0.18914265591781135, -1.8190860682658347e-07, 0.01973252429632108, -0.021598515345762716, -1.784472119820835e-05, 0.1891404430528134, 0.001848297750042802, 0.0018659749889108025, -0.0018481174208291712, 2.2743428785105923e-12, -1.6158816524370248e-09, -0.00185014496610366, -0.17125804926027705, 0.019732538740736792, -0.0018501626427980657, 0.1908146713424391, -0.0001757188700550243, 2.274353480618008e-12, 0.019750579851935634, -0.19283870382407337, 0.19100843112423366, -0.00017570262841445515, 0.19081689866795032, 0.00017571707327588952, -0.0018479340565492964, 0.0001755207014119756, 0.001847933859804367, 2.0468376608115773e-06, 0.019714676324707484, 0.019714859867825084, 0.01973050958159838, 1.786062105567219e-05, -0.0001757203071452288, 1.8192695642399246e-07, 0.21054759161359315, 0.0018482959553025903, -0.001848115981466617, -0.19099057195859465, 1.7678854772786595e-05, -0.19099261718079677, 0.19099058963278123, 0.1909926171805635, 0.00017552071978392224, 0.1909885428153, 0.00017590061615789046]
concept:atlocation	[1.5683565123801557e-06, -1.5548700929921937e-06, 0.00017480980510623052, -0.17891794114762832, -0.01987451008735693, -0.0017000374837268862, 0.1987768882918558, 0.01987452460544772, -0.2006517236344068, 0.20047692851256624, 0.1790928736221927, -0.0016827438289173974, 0.00017464574465912887, -0.00015906840700591495, -0.018365022379678218, -1.5056297145151885e-07, 1.3358784793413708e-08, -0.02004931976637715, 0.018015404069007732, -0.0015095167718878124, 0.19879261632868217, -0.001700037357806942, 0.20047694198465282, 1.5548700929811586e-06, -0.0016685986651470354, -0.018205939312966282, 0.0016684331897078904, -0.0016685987913694765, 1.7190570827877666e-06, 0.021557268435742356, 1.572545130436976e-05, -0.19880834319341653, 0.17891824252480246, 0.19879246576557758, 1.3358633622113074e-08, -1.5548700946254043e-06, -1.5549963334097254e-06, -1.572674007420372e-05, 0.0016858802737871243, -0.001668584120573677, -0.17891809184806065, -1.5815873782789834e-06, -1.5589407817711468e-05, 0.19879418481002237, -1.5683534202930852e-06, 0.21866870942933442, -0.19896741160183315, 0.19693349603053484, -0.0016843120450424675, 0.0017001761269037198, 0.0017000255511597005, 0.01801713634573106, -0.0001905218839124986, 0.00017479514693039298, -0.20065173700552727, -0.19861767061877994, -0.019874511260846016, 0.0016827573011549551, -1.572686629804637e-05, -0.0016668663884237696, -1.5728025602246993e-05, 0.01987610491976823, 0.01969972818545917, -0.018188644345659474, 0.19877689088984618, -0.2004769272002535, -1.5877566715671543e-05, -0.19880819263030883, 1.5728052540070086e-05, -1.7189182407707825e-06, -0.0016843266907492825, 1.557604916584816e-05, -0.19861767049240658, -0.19879261646752397, -0.00019052057299543456, -1.3371253606220617e-08, -1.5726738512335698e-05, -0.1789179424442426, 0.00017478180091503348, -0.0198745231935494, 0.019699729600301717, -1.5682285936842033e-06, -0.001684312032271356, -0.021559000712467278, 0.19895011663301412, -0.021558835364812255, -1.4175521692474914e-06, -0.0016843133589037687, -0.01969989352052919, 1.506893448212243e-07, -1.7055594559994392e-06, -1.2996933315563114e-09, -1.5740097162334058e-05, -1.519891890923419e-07, -0.0016843107451980197, -0.0016668663884237477, 0.17723393047972708, -1.3346013880780085e-08, -0.01987437393010339, -0.1988083418923443]
concept:weaponssuchasweapons_inv	[8.031871603758936e-12, -0.0013226723740541626, -0.0014522849727997013, 0.01395825671530815, -0.18086030432851516, 7.871175137870224e-14, -1.0380796694773447e-06, -0.196260005467633, -0.001214553428428492, 0.015529304724935036, 0.00010810970644883756, 1.0298646176870688e-06, -0.015410533581778556, -0.19625907871216983, 0.1961519906463583, 0.015411684705968588, 0.001334355453428396, 0.18087209974833676, -1.1787306210949603e-05, -1.0039764206467123e-17, 0.001332483767820289, -0.015410542711324778, -0.0140760838518989, 0.18074155113866078, -0.18074143890808023, 0.17952782959568847, 0.01674406537274611, 0.015410646626378794, -1.2731422483954461e-05, -8.214973178922077e-09, 0.0013334196619857683, 0.015410533488211477, 0.015409504530037496, 0.01541054250803906, -0.18207600979593455, 0.00011886624151997388, 1.177737174221389e-05, -0.18074051214450637, 0.19625803058839997, 0.01542232807892587, 0.001214563471631378, 0.1795279326808261, -0.016625106082245312, 0.17940813148487392, -8.308697570434465e-09, -9.358931106513066e-07, 0.18086032248712366, 0.00011885619725263198, -1.0299662950476781e-06, 0.19625906957460107, -1.2834413966348213e-05, 1.28162573209128e-05, 1.0380717173817072e-06, -0.19625906956649064, 0.0014522941024152983, -0.180873044770984, -0.015422329924038013, 0.00011783453875753957, -1.0310120133441767e-07, 9.226049148549043e-10, 0.015410542608740375, -0.18218091666049765, -0.015410541696208898, 0.0013335136414470482, -0.18075332840888197, -0.17952690273075325, -0.015410439509490429, 0.0013333165527621904, -1.1421033779694331e-06, 0.0014404977680204695, -8.207098720781312e-09, 0.18084852686321667, 0.015411581502359408, -9.144849142009411e-10, 0.0014522758432533788, -8.031871603758936e-12, -0.015398653116867833, 0.0001188653108926248, -0.1795279235663778, 0.182193733018439, -0.1976053155289213, 0.1795151063882565, 0.00121455435102407, -0.18074144895218056, -0.014078161950064871, -0.0013323715380584667, -0.19637897389570122, 0.0014522849807433336, 0.015410541703263569, -0.0001188653108044054, 0.18074144895315677, 0.01542129914485683, 0.015529417050216168, 0.0013335137341153268, 0.18074144813929546, 0.016744993050805845, 0.00011886520928425745, 0.01542222590031894, 0.0155293048274994, -0.0012146574441147407]
concept:organizationheadquarteredincity	[-0.00016954266457467842, 1.4582272309162588e-06, 1.4705258175779783e-06, 1.3222689531725124e-09, -0.017930482294039568, -0.016398957986364766, 0.18052973739967004, -0.19542900670280838, -0.01658360183852945, -0.18054629404698624, -0.016415677366281647, 1.209088273264128e-10, -0.1790165369938034, 0.18069925158333888, 0.16261595951618182, -0.0015164081625706513, -1.6571605010284033e-05, 0.1790149188257448, 0.016231034702986168, -1.326854630264082e-07, 0.18054644290318425, -9.645501542112703e-14, -0.0015164217959369047, -9.621447922306936e-16, 0.1805466016427278, 0.016400576287087878, 0.18204467514547126, -0.0015133480372605407, 1.6032328595777644e-06, -0.18071438005027315, 0.0015133345247055772, -0.00016632138456426724, -0.18071436497269314, -0.00016792471686154936, 0.0015148036170516618, 0.0015162618435474893, 0.016380492086406875, -0.16566246078494568, -1.5995155866338206e-07, -1.4630921128952871e-07, 0.17903004716113485, 1.3633473963439978e-08, -0.01639910574960096, -1.3522271232732906e-08, 0.16397957127560653, -0.001498087016310931, 0.001498073251217745, -1.6044136767998165e-06, 0.00016939514230402336, 0.00151481857474668, 0.17901493246996933, 0.016382241516357126, -1.3633463770718585e-08, 0.18037853059704123, -0.0014980857029267137, 0.00016792472665389825, -1.589708635361483e-06, -0.164130924287102, 0.0015149500569837011, 0.016399105748673582, 0.0015146586213427432, 0.16413077783734673, 1.4630837755097686e-07, -0.016415677475424387, -0.00016952782777818459, -0.016398814434772282, -0.1790316367390484, 0.18054645412223852, 1.3222895190174463e-09, -0.016398958107380412, 0.01640070896097801, -0.00016792593970414347, 0.18037852938390472, -0.18056317312673456, 0.014884140846006805, 0.001514806264481184, 0.18071423362109265, -0.16414749589396888, -0.00016951551752200942, 1.0282922466965537e-14, -1.8322469263852228e-05, -0.16414895278539549, -0.016568474948194255, 0.16414748226049686, 0.01641567723379994, 1.3339478074202225e-09, -0.0015164080424945102, -0.000168070924875061, 0.18037853204106108, -0.17903310729801783, 0.18052973728931035, 0.017913764492770413, 0.0015315241885260455, 0.01639881299064655, -0.16414908681573132, 1.4632976450631223e-07, -1.6717803125681017e-05, -1.0741354393438706e-11, -0.01639895943056639, 0.1790314917432325]
